"","mean","sd","2.5%","25%","50%","75%","97.5%","Rhat","n.eff"
"lor[4,16]",0.690997479718863,1.65647221996188,-2.61760641536168,-0.0817885473261656,0.664130685056899,1.40961712839383,3.87151473902168,1.00255063208775,3000
"lor[5,16]",0.226212823473989,1.55633454113998,-2.93657688844989,-0.374953116100389,0.22812566042125,0.83206815116887,3.43511833997593,1.00071914330627,3000
"lor[6,16]",0.603824703776642,1.69944319038077,-3.06202019189229,-0.264774200229102,0.621962163291281,1.51262962356231,4.02059174599971,1.00158497901134,3000
"lor[7,16]",0.109175891330731,1.86830195032042,-3.49453062843594,-0.873484595712456,0.09161398986998,1.12879595942545,3.67085495546633,1.00127804151834,2600
"lor[8,16]",0.46119487887956,1.74376517744091,-3.10427657337064,-0.452182980712524,0.414903520277657,1.3901762354339,3.91096297183257,1.00073868440846,3000
"lor[9,16]",0.280931985181117,1.76354884724635,-3.24070952505641,-0.673461983599853,0.291871434355514,1.19121340632893,3.69248939465904,1.00066764660203,3000
"lor[10,16]",0.305231800102048,1.52222343870909,-3.00857352730144,-0.285816674860879,0.370895705758147,0.934086233282799,3.28436674179921,1.00218721408666,3000
"lor[11,16]",0.282601774059109,1.82278479708304,-3.35312241579107,-0.716941336583708,0.285666160506023,1.19753893220926,4.07859365677733,1.00098043180495,3000
"lor[12,16]",-0.346286592785913,1.6200802242153,-3.67221094995654,-1.04323368083224,-0.329477641845735,0.372764901993018,2.92364314903887,1.00141179717994,3000
"lor[13,16]",-0.559174862110031,1.94149044351528,-4.23064538468379,-1.61732616755574,-0.575067714194016,0.512471695596475,3.26911421491265,1.00130992214047,2500
"lor[14,16]",2.14434845278986,3.18086797972218,-4.1886822241161,0.233264414447132,2.09297359193698,4.04633415113442,8.5190972110076,1.00081545163291,3000
"lor[15,16]",0.548775410059408,2.04280710533738,-3.80677391635517,-0.2009343428193,0.547996902320398,1.31538871528591,4.81684714468902,1.00146796746515,2100
"lor[1,17]",-1.52238239500435,1.13815375457071,-3.72194411880793,-2.22982164698186,-1.53778207263336,-0.799562568150827,0.708342861077867,1.00089949947347,3000
"lor[2,17]",-0.904876832351163,1.61627353500174,-4.10145998484232,-1.88702659860619,-0.891068603835623,0.0987232528699045,2.28041709251322,1.00181259481954,1500
"lor[3,17]",0.816371760556835,1.23179060177491,-1.55241503345339,0.0396696048534463,0.810089465763005,1.57356267271252,3.21001002719161,1.00131053501308,2500
"lor[4,17]",0.062978192396293,1.3044547969975,-2.42711106673469,-0.74668989759531,0.0491242176818299,0.854996455785889,2.63413342574078,1.00085489932507,3000
"lor[5,17]",-0.40180646384858,1.24298435309799,-2.93402081162035,-1.15767136487898,-0.406304620172126,0.364666607372819,1.94146139291643,1.00149696333608,2000
